,Unnamed: 0,tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date,text_clean,classification_labels,cluster_labels
89,111,813095864117952513,"Donald Trump, Donald Trump, Donald Trump.",633500078,Aboyandhisweed,2012-07-12T06:00:08.000Z,Marietta Ohio,Chronic the Hedgehog,Gotta Smoke Gas! 💨,2d83c71ce16cd187,US,admin,"West Virginia, USA","[-82.644739, 37.201483, -77.7189303, 40.638802]",Etats-Unis,West Virginia,2016-12-25,donald trump donald trump donald trump,2,11
90,112,813095830479585280,@Alanwindstrings @60slib1 @SundayFutures @newtgingrich @MariaBartiromo Ever been to Atlantic City? It's a shrine to Trump's failures.,2487356789,lgcsmith77,2014-04-15T23:23:29.000Z,South Philly,Beeblebrox 2020,Shaping America's young minds since 2004.,782da0c2dde9de89,US,city,"Olivet, NJ","[-75.18846, 39.5237113, -75.1548806, 39.552562]",Etats-Unis,Olivet,2016-12-25,ever atlant citi shrine trump failur,2,11
91,114,813095755946696708,Trump is demented. No possible way he can lead this country!  Remove Trump/Pence. https://t.co/LOPa4VQTmM,329159493,Earnest_One,2011-07-04T16:45:20.000Z,"Eugene, Oregon",It Matters,"Informed activist, passionate progressive, appreciate facts & science, with no time for fools. @DemsWork4USA #DemCastOR",01241e9666cacdd2,US,city,"Eugene, OR","[-123.208615, 43.988281, -123.0361879, 44.142961]",Etats-Unis,Eugene,2016-12-25,trump dement possibl way lead countri remov trumppenc,0,53
92,115,813095750129352704,"Merry Christmas His  Excellency Donald J. Trump, President Elect of the USA. https://t.co/GZbFwbwpRo",30746796,gmbaku,2009-04-12T23:19:59.000Z,"Frisco, Texas",Geoffrey Mbaku,"Sr. Agile Project Manager.

NFTs Creator and Crypto Enthusiast.",7eeed20da9c42064,US,city,"McKinney, TX","[-96.803319, 33.137357, -96.595889, 33.251946]",Etats-Unis,McKinney,2016-12-25,merri christma excel donald j trump presid elect usa,1,3
93,116,813095712154128384,@FoxNews @commonguy123 @realDonaldTrump This is what amounts 2 breaking news at Fox. Like during primary awaiting Trump to descend his jet.,70992939,realDavidForan,2009-09-02T15:34:43.000Z,"Dallas, TX",WhiteKnightHomeBuyers💎,Interested in Real Estate. Always looking to buy homes in DFW. I don't check Twitter often anymore so contact us here https://t.co/CuYbLBsNiv,7eeed20da9c42064,US,city,"McKinney, TX","[-96.803319, 33.137357, -96.595889, 33.251946]",Etats-Unis,McKinney,2016-12-25,amount 2 break news fox like primari await trump descend jet,2,54
94,117,813095708441985024,"Embrace THE FORMULA FOR WORLD PEACE. Mr. Trump stated: ""What's it matter who said it, if it is good it's good."" MTP https://t.co/RZsTxktXKQ",3138163165,McalpinDouglas,2015-04-03T23:17:21.000Z,"Redding, CA",Douglas McAlpin,My past 50 years of life experience has created the mind that I am today. The world is in dire condition from our Nescient abuses to planet and humanity.,07419c1d9571aa81,US,city,"Edmonds, WA","[-122.395871, 47.7776278, -122.3196735, 47.859617]",Etats-Unis,Edmonds,2016-12-25,embrac formula world peac mr trump state matter said good good mtp,1,17
95,118,813095668327673856,Why the fuck does Trump have time to reply to his mentions. Get to work @realDonaldTrump https://t.co/o5byeTAMlJ,768682807178571776,german_oscarr,2016-08-25T05:33:57.000Z,"Galt, CA",Óscar Germán,"a Like or Retweet Is never an endorsement. Sacramento, CA ✈️ Yahualica, Jalisco, Mexico 🎂 September 12",6f49c528bb0c1a33,US,city,"Galt, CA","[-121.337371, 38.236791, -121.2643156, 38.294229]",Etats-Unis,Galt,2016-12-25,fuck trump time repli mention get work,0,31
96,119,813095614279983104,Music to the ears of every free thinking American Trump supporter. 🎶🎵We stole SCS 🎶🎺🎸📯🎻🎵Happy New Year🎻🎸🎤 https://t.co/lL1IkmQWwu,722247664121856001,Darlene36340694,2016-04-19T02:17:16.000Z,United States,Murphy,American patriot who is all about personal freedom.,6565298bcadb82a1,US,city,"Knoxville, TN","[-84.19397, 35.831436, -83.733713, 36.133505]",Etats-Unis,Knoxville,2016-12-25,music ear everi free think american trump support stole sc happi new year,2,47
97,120,813095603278381056,"@truenorthtrump first tweet was 4 days ago, election is over. What are you going to do after his time in office?",272191589,TheoryOfPedro,2011-03-26T01:01:05.000Z,"Houston, Tx",Pedro Garcia,Former news photog/assignments editor turned social sports guru with Houston Sports and Social Club. Experiencing the greatness of life!,1c69a67ad480e1b1,US,city,"Houston, TX","[-95.823268, 29.522325, -95.069705, 30.1546646]",Etats-Unis,Houston,2016-12-25,first tweet 4 day ago elect go time offic,2,30
98,123,813095546646921217,@Slate Trump Tower 😡👎,3485382014,janet_yackle,2015-09-07T20:21:17.000Z,"Minneapolis, MN",Janet Yackle,"Work Hard Everyday! Love the Arts, MN Twins Baseball ‘Resistor’ 🇺🇸Grad: Bemidji State University",464221381fb3f7c1,US,city,"St Louis Park, MN","[-93.410573, 44.919577, -93.328414, 44.978557]",Etats-Unis,St Louis Park,2016-12-25,trump tower,1,49
99,124,813095533489197056,"Canadians are inviting the four West Coast US states that voted for Hillary Clinton to secede to their country.
https://t.co/yIVy5Tdw5h",166802501,HarrietBGarner,2010-07-15T01:25:48.000Z,Rio Vista,Harriet Garner,"I am and I love being purposeful, passionately pursuing dreams to contribute to a loving supportive world of concerned beings. Married 43 yrs #BLM #gratitude 🎻",fbd6d2f5a4e4a15e,US,admin,"California, USA","[-124.482003, 32.528832, -114.131212, 42.009519]",Etats-Unis,California,2016-12-25,canadian invit four west coast us state vote hillari clinton seced countri,0,38
100,125,813095482805227520,"@seanspicer Trump's favorite Bible Passage. from Two Corinthian Leather:

' If wishes were horses all beggars would ride.'",305697207,Not_Fade__Away,2011-05-26T17:07:11.000Z,New Mexico. the poor part ,Dog Servant 🐕‍🦺,"USAF Vet  1969-73, and Army Vet  1980-86",91d754c0a26a6827,US,city,"Tularosa, NM","[-106.035472, 33.068622, -105.993089, 33.087787]",Etats-Unis,Tularosa,2016-12-25,trump favorit bibl passag two corinthian leather wish hors beggar would ride,1,23
101,129,813130237236117504,Comparing Trump to Jesus? LOL GOP is full on crazy...,2293657020,FranjoIvankovic,2014-01-16T01:43:47.000Z,"Gainesville, Florida",Franjo Ivanković 🧬🧠🏳️‍🌈🇺🇸🇭🇷🇧🇦,"Psychostatistoanthropogeneticist @UFGenetics, studying psychiatric genomics of Tourette Syndrome & OCD. I really jive with interdisciplinarity. He/She/They.",4ec01c9dbc693497,US,admin,"Florida, USA","[-87.634643, 24.396308, -79.974307, 31.001056]",Etats-Unis,Florida,2016-12-25,compar trump jesu lol gop full crazi,1,18
102,131,813130102271774720,"Weird, apparently Delgado and Miller had an affair, and she forced him to step down because he broke up with her?  https://t.co/giSSnpIWmv",167901623,HugoKijne,2010-07-17T20:53:03.000Z,"Hoboken, NJ",Hugo Kijne,"Organizational Sociologist, Rutgers, CUNY and Stevens Tech, Grantwriter, Self-published Novelist, Blogger, Political Junkie, Golfer, Ajax and Tottenham Hotspur.",e9143a85705b4d40,US,city,"Hoboken, NJ","[-74.044085, 40.7336, -74.020431, 40.7591594]",Etats-Unis,Hoboken,2016-12-25,weird appar delgado miller affair forc step broke,0,52
103,132,813130091412779008,Actually @seanspicer that's what you did disgracefully by comparing trump a sexual deviant CONMAN https://t.co/i2L95blJ0U,56088401,APPROVEMAN,2009-07-12T13:10:28.000Z,United States,ed,Long time experienced finance sales manager Helping people get what they want !!,f54a2170ff4b15f7,US,admin,"Illinois, USA","[-91.51308, 36.970298, -87.019935, 42.508303]",Etats-Unis,Illinois,2016-12-25,actual disgrac compar trump sexual deviant conman,1,35
104,133,813130045120253952,Santa Trump and the Abominable Snow-woman. https://t.co/K9yHTPN7Nd,419429445,speakheartedly,2011-11-23T10:26:23.000Z,USA,Speakheartedly,"Conservative, pro-life, pro-gun, pro-military/veteran, pro-police, pro-Israel, pro-national security, pro-wall, pro-Trump, pro-capitalism but ANTI-LEFT 🇮🇱🇺🇸",005e3661711a29a9,US,city,"Boynton Beach, FL","[-80.173447, 26.476484, -80.05236, 26.5904875]",Etats-Unis,Boynton Beach,2016-12-25,santa trump abomin snowwoman,2,11
105,135,813129895857401856,Merry CHRISTMAS all YOU DEPLORABLES ......G-D BLESS AMERICA G-D Bless Donald Trump and A HAPPY… https://t.co/OlKNSrgYJy,50646823,charlievanriper,2009-06-25T13:36:50.000Z,"Phoenix, Az. 85029",Charlie Van Riper,"Married Personal Trainer & Nutrition Coach. 100% Drug & Hormone Free Bodybuilder 63 yrs old & beating father time at his own game, Conservative Republican..😀",5c62ffb0f0f3479d,US,city,"Phoenix, AZ","[-112.3239143, 33.29026, -111.9254391, 33.8154652]",Etats-Unis,Phoenix,2016-12-25,merri christma deplor gd bless america gd bless donald trump happi,1,44
106,137,813129809979011072,"Don't you dare say Trump voter! What? Are you someone who voted for the thin skinned, narcissistic sociopathic con man? https://t.co/6GhSBGtB9K",406695706,sosaithi,2011-11-07T02:17:07.000Z,                    Left Coast,Peachy Dory TAX THE RICHEST,It’s always been the vocal minority unknowingly serving the 1% cheered on by the RW echo machine.,4265ece9285a2872,US,city,"Palm Springs, CA","[-116.5677878, 33.7794258, -116.466791, 33.8707332]",Etats-Unis,Palm Springs,2016-12-25,dare say trump voter someon vote thin skin narcissist sociopath con man,2,5
107,138,813129762172497920,We'll NEVER see real transparency from maniacal trump! https://t.co/QAltineLNf,858218017,Donna_DHKBB,2012-10-02T15:12:31.000Z,"Illinois, USA",Donna,"RETIRED: Educator, Librarian/Media Director, Stockbroker, Business Financial Consultant. CURRENT: Artist, Interior Designer. FORMER republican!!!",f54a2170ff4b15f7,US,admin,"Illinois, USA","[-91.51308, 36.970298, -87.019935, 42.508303]",Etats-Unis,Illinois,2016-12-25,never see real transpar maniac trump,2,20
108,139,813129599420952576,This is how a great president celebrates Christmas. Even trump voters will soon miss him. https://t.co/AwSrau2yLH,144325625,MauriceMichael,2010-05-16T00:13:47.000Z,"New York, NY",Maurice Ross,"Intellectual Property, Entertainment, Criminal Defense attorney, with more than 32 years of experience. Moonlighting as a piano bar player in NYC.",00c39537733fa112,US,city,"Queens, NY","[-73.962582, 40.541722, -73.699793, 40.8000371]",Etats-Unis,Queens,2016-12-25,great presid celebr christma even trump voter soon miss,2,34
109,142,813129522820317184,Trump’s Trade Adviser Is a Terrible Filmmaker  https://t.co/zGoKAaQu1K,281219487,julio_mestas,2011-04-12T21:39:50.000Z,The Americas,Julio Mestas,Into International Trade. Economic Development Accessible to Everyone. Keep Walking,3df4f427b5a60fea,US,city,"San Antonio, TX","[-98.778559, 29.141956, -98.302744, 29.693046]",Etats-Unis,San Antonio,2016-12-25,trump trade advis terribl filmmak,0,11
110,143,813129509482311680,"Unfortunately, true religion is at a higher level that trump could ever achieve https://t.co/eHMM6GqoD8",27789217,lagunadeb,2009-03-31T02:12:47.000Z,"☮San Francisco, CA",☮lagunadeb,"☮I'm imagining peace☮☮I myself made entirely of flaws,stitched together w/love who is afraid the sky is falling. #voteblue2020 #BLM",5a110d312052166f,US,city,"San Francisco, CA","[-122.514926, 37.708075, -122.357031, 37.833238]",Etats-Unis,San Francisco,2016-12-25,unfortun true religion higher level trump could ever achiev,2,25
111,144,813129495989329925,What @sengraham2016 @SenSchumer @SenJohnMcCain @RepAdamSchiff @RepGutierrez it's what REPUBLICANS stand for now and support TRUMP CIRCLE https://t.co/UW4uz2m6Jw,56088401,APPROVEMAN,2009-07-12T13:10:28.000Z,United States,ed,Long time experienced finance sales manager Helping people get what they want !!,40801c91ed89c83c,US,city,"Huntley, IL","[-88.481796, 42.1203675, -88.388485, 42.204813]",Etats-Unis,Huntley,2016-12-25,republican stand support trump circl,2,47
112,145,813129422492598272,"""Hark! The Herald Angels sing, Preibus says Trump's the new King!""",68489534,JanLNye,2009-08-24T19:26:50.000Z,Left of Charleston. On a pond.,Janet Lee Nye,Writer. Nurse. Crone. Witch. Granny. Mother. The Fella's Old Lady. Feline servant.  Fresh out of fucks. She/her.,6057f1e35bcc6c20,US,admin,"South Carolina, USA","[-83.353955, 32.04683, -78.499301, 35.215449]",Etats-Unis,South Carolina,2016-12-25,hark herald angel sing preibu say trump new king,1,35
113,146,813129376158154754,"Plane carrying Red Army Choir crashes, further depleting talent pool for @realDonaldTrump inauguration.
  #Resist
  #NotMyPresident
  #Trump https://t.co/AUaFmmwQ1c",4491531140,JackPolakoff,2015-12-08T01:01:40.000Z,New York City,Jack Polakoff,"Lifelong liberal Democrat.
Retired TV newswriter.",01a9a39529b27f36,US,city,"Manhattan, NY","[-74.026675, 40.683935, -73.910408, 40.877483]",Etats-Unis,Manhattan,2016-12-25,plane carri red armi choir crash deplet talent pool inaugur resist trump,2,55
114,148,813129263205543936,@SopanDeb @seanspicer @BuzzFeedBen @BuzzFeed Trump like Jesus is man of the poor and has only married 3 times.,14134787,achalaugustine,2008-03-12T19:59:09.000Z,"Dallas, TX","Marlo, Pro-Vaccine, Anti-Mask, Augustus","Software sales for work. Interests in stocks, politics, psychology, health and economics. Dad of a amazing baby :)",18810aa5b43e76c7,US,city,"Dallas, TX","[-96.977527, 32.620678, -96.54598, 33.019039]",Etats-Unis,Dallas,2016-12-25,trump like jesu man poor marri 3 time,0,58
115,149,813129237360062464,"The in laws named their fish Donald trump. Out of respect, according to one. Get me out of here",3053571241,generic_storie,2015-03-01T20:14:11.000Z,somewhere over the rainbow,chupacabra,you say potato I say whore || 📷simkiss97 ||,5718a1611923e3e7,US,city,"St Helena, CA","[-122.491724, 38.48506, -122.436146, 38.522951]",Etats-Unis,St Helena,2016-12-25,law name fish donald trump respect accord one get,2,11
116,150,813129230309556225,"Making up silly Christmas songs. ""I'm dreaming of a white Christmas, like we had before Trump dropped all the nukes...""",68489534,JanLNye,2009-08-24T19:26:50.000Z,Left of Charleston. On a pond.,Janet Lee Nye,Writer. Nurse. Crone. Witch. Granny. Mother. The Fella's Old Lady. Feline servant.  Fresh out of fucks. She/her.,6057f1e35bcc6c20,US,admin,"South Carolina, USA","[-83.353955, 32.04683, -78.499301, 35.215449]",Etats-Unis,South Carolina,2016-12-25,make silli christma song dream white christma like trump drop nuke,2,3
117,151,813129227197435904,@19542now. Delgado wicked as ever  https://t.co/SRlPVv7LOk,179796243,Texaswritergirl,2010-08-18T03:42:41.000Z,"Arlington, Texas",Donna,"Retired  journalist, freelance writer, granddaughter of immigrant, and dog rescuer. Self liberalized",6e315e1f96e0450a,US,city,"Arlington, TX","[-97.233811, 32.586565, -97.037464, 32.817135]",Etats-Unis,Arlington,2016-12-25,delgado wick ever,1,52
118,155,813207497020424192,"Kindergarten 101 for the Trump Transition Team. Yep, they need some elementary lessons! https://t.co/PJirZVIXu3",126966332,PabonMatriarch,2010-03-27T15:49:46.000Z,"Houston, TX",Albie Y. Pabon,"Retired, Political fanatic, Foreign Affs, reading & research, Love meaningful debate sans BS, stick to facts. No insults, No name calling.",1c69a67ad480e1b1,US,city,"Houston, TX","[-95.823268, 29.522325, -95.069705, 30.1546646]",Etats-Unis,Houston,2016-12-26,kindergarten 101 trump transit team yep need elementari lesson,2,48
119,156,813207470805946369,"@TheMasterOfO Amen,Ernest! Comparatively, Trump &amp; Pence are just as shady if not worse! Both have to go! @Marifaeles @ninaland @WoodhullSFA",295930770,GTrollinger,2011-05-09T22:20:05.000Z,"Portland, OR",Gregory Trollinger,"#NikeAMI Innovator.
Father of an awesome son (Tony), have an incredibly beautiful girlfriend (Michele), diehard Carolina Tar Heel ( #GOHEELS!!!)& former Alaskan",ac88a4f17a51c7fc,US,city,"Portland, OR","[-122.7900653, 45.421863, -122.471751, 45.6509405]",Etats-Unis,Portland,2016-12-26,amenernest compar trump amp penc shadi wors go,2,35
120,157,813207466288803841,Narcissists stick together.  https://t.co/R1aMwrgSvx,131597157,sandersnoblitt,2010-04-10T19:12:30.000Z,"El Paso, TX",Sanders Noblitt,"I am an artist that loves anything that shows creativity and intelligence. I am lucky to have my immigrant wife, who is my muse.",6a0a3474d8c5113c,US,city,"El Paso, TX","[-106.634874, 31.6206683, -106.199987, 31.966068]",Etats-Unis,El Paso,2016-12-26,narcissist stick togeth,1,19
121,158,813207438321020929,NEW PRESS SECRETARY? Jackie Mason to Trump-Hating Celebs: 'Get Out You Pig Bastards!' https://t.co/7YSDxrUH4w,14862190,colinflaherty,2008-05-21T22:40:37.000Z,California and Delaware.,ColinFlaherty,Author of Amazon #1 Best Sellers: Don't Make the Black Kids Angry. Contributions to: https://t.co/vAWBruyRa2,97467526c304c5db,US,city,"San Clemente, CA","[-117.666227, 33.386645, -117.571015, 33.490825]",Etats-Unis,San Clemente,2016-12-26,new press secretari jacki mason trumphat celeb get pig bastard,1,42
122,159,813207415680331778,@zlando the same reason they think Trump is racist- they've been lied to by so many for so long and don't do their own research- its easier,635553275,BubbaSue222,2012-07-14T18:11:28.000Z,The Great State of Texas,🇺🇸BubbaSue1776,"PATRIOT 🇺🇸PRAYER WARRIOR🙏🏼 Cowgirl, Full Grown, Locked & Loaded Texas Woman 👩‍🌾Death Before Dishonor 🇺🇸❤",a0b47ebc53eb0e63,US,city,"Waco, TX","[-97.26899, 31.45507, -97.069323, 31.639828]",Etats-Unis,Waco,2016-12-26,reason think trump racist lie mani long research easier,2,39
123,163,813207044320727040,"@davebernstein ""trump is a great man"" why I'm on twitter",736676509742571520,LisaDenise54,2016-05-28T21:52:21.000Z, Darkside of the Moon,🇺🇲🇺🇦SoldierGirl ⚘🐎🐺🐱🐶⚘,"USAF,vet | Empath❤| Rocker | 🐾Animals Rule🐾 | 🥃Jack | Veganish |
#Biden/#Harris |  #Resist |  #FB |  #BlueWave |  #Blue'22 | #BLM | 🚫DM |
#truthNOW!!🌊🌊🌊",adc95f2911133646,US,city,"Colorado Springs, CO","[-104.910562, 38.741142, -104.668092, 39.035895]",Etats-Unis,Colorado Springs,2016-12-26,trump great man twitter,1,6
124,164,813206957343522816,Of course he does.  He'll be free once Putin &amp; Trump allow it. https://t.co/pjendMKP9t,16700045,joeyslugs,2008-10-11T21:05:14.000Z,✶✶✶✶ Born ,Slugs,"Proud Southsider. He/They. Queer. Sox, Bulls, BVB.  #FuckNazis  #SameHere Views are mine, not yours.",8193d87541f11dfb,US,city,"Cambridge, MA","[-71.160356, 42.352429, -71.064398, 42.4039663]",Etats-Unis,Cambridge,2016-12-26,cours free putin amp trump allow,0,2
125,165,813206954646634496,"@CharlesMBlow @NYDailyNews Trump the new Christ,2 X divorced due to adultery,3500 fraud cases,2x charged wd rape!God save us!",49202074,1DOLLARPERMILE,2009-06-21T02:30:17.000Z,Citizen of the World,Kenneth Tenebro🧢,"Retired O-3 but not done with life! So much to do! 
Fundraising for OPS FRONTLINERS! 50K plus FREE MEALS",2a3e36a1b2b432fe,US,city,"North Amityville, NY","[-73.431248, 40.687389, -73.393066, 40.718198]",Etats-Unis,North Amityville,2016-12-26,trump new christ2 x divorc due adultery3500 fraud cases2x charg wd rapegod save us,0,6
126,166,813206900527534080,"When they started using inside contacts in the CIA to wage a false propaganda AND started crap for ppl trump hired, they rose 2 a new low.",1966026648,Karey1975,2013-10-17T04:24:52.000Z,none of your business,Karey Jackson,I'm Christian. I won't lie for feelings. Don't engage me if your consent requires me to lie or use foreign words.,4ec01c9dbc693497,US,admin,"Florida, USA","[-87.634643, 24.396308, -79.974307, 31.001056]",Etats-Unis,Florida,2016-12-26,start use insid contact cia wage fals propaganda start crap ppl trump hire rose 2 new low,0,43
127,167,813206744956542976,"@lifebythecreek If Prog/Libs could admit their treating Romney as if he was Trump is why Trump won? If not, 2 terms it is! @SethAMandel",4231753156,jr_bohl,2015-11-20T04:13:53.000Z,SW Michigan,"Jerry Bohl, Jr.","husband, dad, son, big brother (to seven), maize&blue fan, supporter of Olympic wrestling, & avid bad golfer",67d92742f1ebf307,US,admin,"Michigan, USA","[-90.4181075, 41.696088, -82.122971, 48.306272]",Etats-Unis,Michigan,2016-12-26,proglib could admit treat romney trump trump 2 term,2,35
128,168,813206539599167488,‘The Resistance’ vs. Trump’s Cabinet. Shameful. All will be remembered when Mr. Trump takes on the swamp.  https://t.co/qPoOsDGlDW,32948204,mbwesternregion,2009-04-18T17:22:40.000Z,"iPhone: 32.708027,-117.165543",J. Michael Hunter,15 years Mercedes-Benz and a passion for the brand. Audi is a worthy competitor!,00ec60e4304ee8bf,US,city,"Menifee, CA","[-117.258067, 33.618318, -117.1360983, 33.757777]",Etats-Unis,Menifee,2016-12-26,resist vs trump cabinet shame rememb mr trump take swamp,0,55
129,171,813206430656425985,Those people that they destroyed are not Trump. The reasons for such acts are nothing short of seriously evil hearts. Fuck them.,1966026648,Karey1975,2013-10-17T04:24:52.000Z,none of your business,Karey Jackson,I'm Christian. I won't lie for feelings. Don't engage me if your consent requires me to lie or use foreign words.,4ec01c9dbc693497,US,admin,"Florida, USA","[-87.634643, 24.396308, -79.974307, 31.001056]",Etats-Unis,Florida,2016-12-26,peopl destroy trump reason act noth short serious evil heart fuck,0,39
130,173,813206421806399488,RT I'm sure people don't like it.  https://t.co/O8JHlGwYYV,21956028,goodlittletiger,2009-02-26T02:02:27.000Z,United States,goodlittletiger,A high quality person with a cosmopolitan bias. Impressive by any standard.  Self proclaimed very talented legal mind.  @KremlinAnnex drummer since 7/17/2018.,7ca522a59e592638,US,city,"Franconia, VA","[-77.184452, 38.739182, -77.119991, 38.798553]",Etats-Unis,Franconia,2016-12-26,rt sure peopl like,1,51
131,175,813206282912075777,https://t.co/d5QcnqijTl.      This is sacrilegious!,31267092,sailfishcenter,2009-04-14T23:40:24.000Z,boynton beach florida,christine marzo,worked for nyc council moved to florida active irish catholic democrat,005e3661711a29a9,US,city,"Boynton Beach, FL","[-80.173447, 26.476484, -80.05236, 26.5904875]",Etats-Unis,Boynton Beach,2016-12-26,sacrilegi,2,3
132,179,813262756715499520,@jaclyw @AllenGCook @RVAwonk I didn't vote for Trump. That's who you're describing right?,147785800,srhouston14,2010-05-25T01:49:06.000Z,"Boston, MA",Sheila Houston,"Sharing my passion for travel, world news, politics, dance, roller skating, fashion, fragrance, cosmetics, sports...my opinions are my own.",67b98f17fdcf20be,US,city,"Boston, MA","[-71.191421, 42.227797, -70.986004, 42.399542]",Etats-Unis,Boston,2016-12-26,vote trump describ right,1,22
133,182,813262456390750208,I'm sick of ppl saying #TRUMP is going to kill us all. I refuse to run &amp; hide. I'm ready 2 stand my ground. #NotMyPresidentEver,487642650,ClementsIra,2012-02-09T15:51:06.000Z,New York,Ira Clements,"veteran, single male,  liberal dem, very progressive. If pushed, I push back.",00d1c94455339375,US,city,"Greece, NY","[-77.761369, 43.178823, -77.615702, 43.32408]",Etats-Unis,Greece,2016-12-26,sick ppl say trump go kill us refus run amp hide readi 2 stand ground,2,56
134,183,813262301818036224,"“Will Twitter be the primary platform for Trump to issue new statements of foreign policy?” 
https://t.co/vIyunPjdv0",5507572,F6x,2007-04-25T20:22:21.000Z,"San Francisco, CA",Stephen R. Fox,I used to change this. ,5a110d312052166f,US,city,"San Francisco, CA","[-122.514926, 37.708075, -122.357031, 37.833238]",Etats-Unis,San Francisco,2016-12-26,twitter primari platform trump issu new statement foreign polici,2,54
135,184,813262275431858176,"@john1040ez Beware what you wish for you low life, idiot, good for absolutely nothing, America hating, anti Trump, fat pig, smelly lefties!",276859166,john1040ez,2011-04-04T06:54:03.000Z,"East Village, Manhattan",Johnny A QM2-USN,"East Village snob!  Dropped out of HS and went to work on docks of NYC @ 16.  Pulled myself up via Naval service.  Was losing faith in American voter, NO MORE!",01a9a39529b27f36,US,city,"Manhattan, NY","[-74.026675, 40.683935, -73.910408, 40.877483]",Etats-Unis,Manhattan,2016-12-26,bewar wish low life idiot good absolut noth america hate anti trump fat pig smelli lefti,0,44
136,188,813285615080902656,"@Writ3Wing3r you know I had some people like her that followed back during election, &amp; their true left wing anti-Semitic attitudes come out",413470255,TimothyODonnel2,2011-11-15T22:46:12.000Z,#catholic Commonwealth of VA,Tim O'Donnell,"married Army Veteran, I’m sad to say Tim passed away on Nov 25 . I’m his wife . we would have been married 24 years January 2nd",fb7c1db180c09183,US,city,"Harrisonburg, VA","[-78.918345, 38.387443, -78.824223, 38.489169]",Etats-Unis,Harrisonburg,2016-12-26,know peopl like follow back elect amp true left wing antisemit attitud come,2,19
137,189,813285512538714112,"@unclemilo @Always_George @MMFlint ""hate America""? What's next the race card? U are an idiot? People who voted for Trump, voted for America!",771115595874070528,GS336699,2016-08-31T22:40:59.000Z,MA,GS,America & Americans First!!!,dd9c503d6c35364b,US,admin,"Pennsylvania, USA","[-80.519851, 39.719801, -74.689517, 42.516072]",Etats-Unis,Pennsylvania,2016-12-26,hate america next race card u idiot peopl vote trump vote america,0,50
138,190,813284664139988992,"@2020fight Re
Member there is one Jesus and it's not Donald Trump @realDonaldTrump @KellyannePolls @Reince @SethMacFarlane @robreiner @MSNBC",726827433668804608,88Gsp,2016-05-01T17:35:38.000Z,The Jersey Shore,Gary,#SandSurfSunshine At The Jersey Shore Enjoying each and everyday.....  #CancerSurvivor,01d06fb5242190dd,US,city,"Cedarwood Park, NJ","[-74.160521, 40.018539, -74.104529, 40.060658]",Etats-Unis,Cedarwood Park,2016-12-26,member one jesu donald trump,1,11
139,192,813310355606740992,@NicoooGtrrz bro i might go viral this is some Donald trump shit ill post tommorow,531879772,konejos,2012-03-21T03:19:10.000Z,Kitchen Whippin Hard,BusinessMan,My life is a movie,b463d3bd6064861b,US,city,"Detroit, MI","[-83.288056, 42.255085, -82.91052, 42.450488]",Etats-Unis,Detroit,2016-12-26,bro might go viral donald trump shit ill post tommorow,1,11
140,193,813310336409489408,"@FoxNews I thought Trump was telling Jesus, ""YOU'RE FIRED!"" so he, TRUMP, the new boss, could make Christianity profitable for the rich.",1537589275,bkohatl,2013-06-21T23:51:43.000Z,USA,Brian Keith O'Hara,Irish-American Author,7142eb97ae21e839,US,admin,"Georgia, USA","[-85.605166, 30.355644, -80.742567, 35.000771]",Etats-Unis,Georgia,2016-12-26,thought trump tell jesu your fire trump new boss could make christian profit rich,1,14
141,194,813310201264676865,"@mattmfm  Wow.They actually admit they think Trump is ""king"" and compare him to God!",69792268,CelestialProLLC,2009-08-29T04:48:52.000Z,Phoenix AZ,Celeste Pettijohn,"Theatrical producer, media consultant, wine connoisseur, cat lover,and political and news junkie! #UniteBlue #TheResistance I follow back! (except for trolls)",5c62ffb0f0f3479d,US,city,"Phoenix, AZ","[-112.3239143, 33.29026, -111.9254391, 33.8154652]",Etats-Unis,Phoenix,2016-12-26,wowthey actual admit think trump king compar god,1,35
142,195,813310113838759936,It is time 4 real Christians to withdraw support from Trump. He will damage the Country he will damage Christianity.,21956028,goodlittletiger,2009-02-26T02:02:27.000Z,United States,goodlittletiger,A high quality person with a cosmopolitan bias. Impressive by any standard.  Self proclaimed very talented legal mind.  @KremlinAnnex drummer since 7/17/2018.,7ca522a59e592638,US,city,"Franconia, VA","[-77.184452, 38.739182, -77.119991, 38.798553]",Etats-Unis,Franconia,2016-12-26,time 4 real christian withdraw support trump damag countri damag christian,0,47
143,196,813309826780557312,You can only fear if you let the Liberals suppress you. Trump &amp; millions others would not be suppressed. https://t.co/AoWvPoExt4,419429445,speakheartedly,2011-11-23T10:26:23.000Z,USA,Speakheartedly,"Conservative, pro-life, pro-gun, pro-military/veteran, pro-police, pro-Israel, pro-national security, pro-wall, pro-Trump, pro-capitalism but ANTI-LEFT 🇮🇱🇺🇸",005e3661711a29a9,US,city,"Boynton Beach, FL","[-80.173447, 26.476484, -80.05236, 26.5904875]",Etats-Unis,Boynton Beach,2016-12-26,fear let liber suppress trump amp million other would suppress,2,20
