,Unnamed: 0,tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date,text_clean,classification_labels,cluster_labels
89,113,810869633809084416,"@France4Hillary Didn't really ""hack the election"" just released the uncomplimentary things that the D's were says amongst themselves.",72067235,MKopack,2009-09-06T16:21:46.000Z,North Carolina,Mike Kopack 🇺🇦,"US Air Force Veteran, Airframe and Powerplant Technician, Amateur Military Aviation Historian, Soccer Dad and Fan.",3b98b02fba3f9753,US,admin,"North Carolina, USA","[-84.3219475, 33.752879, -75.40012, 36.588118]",Etats-Unis,North Carolina,2016-12-19,realli hack elect releas thing say amongst,2,33
90,114,810869572563861504,"Also from the NYT, what's DT is insulting with his tweets: https://t.co/f8uviaWpDs",15050975,dgrigar,2008-06-08T22:46:12.000Z,Pacific Northwest,Dene Grigar,"Professor & Director of the Creative Media & Digital Culture Program, WSU Vancouver; Director of the Electronic Literature Lab. I grow & save things.",5a16f6443a850916,US,city,"Vancouver, WA","[-122.7134422, 45.5825007, -122.4645067, 45.6786765]",Etats-Unis,Vancouver,2016-12-19,also nyt dt insult tweet,2,47
91,116,810869520596402176,RUSSIAN CYBER ATTACK FOR TRUMP AN ACT OF WAR #CallBankAmerica 800-432-1000 Flood phones Disrupt business Force Congress to #ImpeachTrump #U2 https://t.co/a5XIrUtfJG,2746525580,ogkeyser,2014-08-19T20:24:39.000Z,"Fresno, California.",TheResistance.Blog,"Impeach Trump, force Fox News off the air, fight Climate Crisis, support a free Tibet and demand Democracy in Hong Kong with the soft power of Phone Protests.",944c03c1d85ef480,US,city,"Fresno, CA","[-119.93251, 36.648905, -119.632419, 36.923179]",Etats-Unis,Fresno,2016-12-19,russian cyber attack trump act war 8004321000 flood phone disrupt busi forc congress impeachtrump u2,0,50
92,117,810869468226289664,"https://t.co/G7awXGSXNw
Boycott everything Trump stands for, he needs us, we don't need him",711783948993429504,debnam_lee,2016-03-21T05:18:12.000Z,Etats-Unis,baydar/ Hillary Pres,"Made in America, I'm with Hillary stronger 2gether, we won't  let REPUBLICANS TAKE OUR VOTES RIGHTS.",94965b2c45386f87,US,admin,"New York, USA","[-79.76259, 40.477383, -71.777492, 45.015851]",Etats-Unis,New York,2016-12-19,boycott everyth trump stand need us need,2,3
93,118,810869462232539136,@henra25 @realDonaldTrump I'm fine..I didn't vote for Trump but he won...it's annoying that people r acting like brats..she lost/he won.,312934145,mills0210,2011-06-07T22:10:11.000Z,"Dallas, Tx",Stephanie Mills,"I'm a P1 chic that lives in Dallas that loves my Cowboys, Rangers, Stars, & Mavs! Any other ?'s, ask! 🤘🏼💪🏼🤟🏼 Zero politics...no BS! don’t bother! 💕♥️",0ec50d630c5d2c2b,US,city,"Lewisville, TX","[-97.0446813, 32.985088, -96.938975, 33.0997855]",Etats-Unis,Lewisville,2016-12-19,finei vote trump wonit annoy peopl r act like bratssh losth,2,29
94,119,810869439256264704,@politico @realDonaldTrump Don't compare Trump's supporters to Clinton's. We're NOT violent. We settle fairly and legally and no threats.,798157285537304577,roerp157211,2016-11-14T13:35:00.000Z,"Florida, USA",Roe,For Mr. Trump,4ec01c9dbc693497,US,admin,"Florida, USA","[-87.634643, 24.396308, -79.974307, 31.001056]",Etats-Unis,Florida,2016-12-19,compar trump support clinton violent settl fairli legal threat,2,15
95,120,810869381106434048,@politico a division of the Trump Propaganda Ministry. https://t.co/Ekur8Do3gd,1537589275,bkohatl,2013-06-21T23:51:43.000Z,USA,Brian Keith O'Hara,Irish-American Author,7142eb97ae21e839,US,admin,"Georgia, USA","[-85.605166, 30.355644, -80.742567, 35.000771]",Etats-Unis,Georgia,2016-12-19,divis trump propaganda ministri,1,36
96,121,810869378451460096,A Trump Backlash Is Turning The Environmental Movement Even Greener  https://t.co/N4n1FtFrZA,290836844,sm_matthews,2011-05-01T01:10:47.000Z,USA,Sophia Matthews,"When you play a game of thrones, you either win or die.  
George R.R. Martin",6d4de57fa00a913f,US,city,"Egypt Lake-Leto, FL","[-82.527472, 27.996725, -82.485096, 28.037298]",Etats-Unis,Egypt Lake-Leto,2016-12-19,trump backlash turn environment movement even greener,0,9
97,122,810869369911832576,Those of us who actually voted and tried to save America from Trump will know we did the right thing when it all comes tumbling down. #Dec19,114357501,MeghanChavalier,2010-02-15T04:08:15.000Z,Indiana,meghanchavalier,"Transgender Actress, Singer, Author, #LGBTQIA Activist, 2009 TEA Lifetime Achievement Award Honoree 🏳️‍🌈
Marching to the beat of my own drum since 1969. 🥁",1010ecfa7d3a40f8,US,admin,"Indiana, USA","[-88.097892, 37.771743, -84.78458, 41.761368]",Etats-Unis,Indiana,2016-12-19,us actual vote tri save america trump know right thing come tumbl dec19,1,24
98,123,810869366078263296,@JuddLegum Trump sparkling wine? Ew.,30219648,R_Claw,2009-04-10T13:56:40.000Z,"Brooklyn, NY",Rebecca “Horny for the Vaccine” H.,"Destroying fascism from Brooklyn, NY",01a9a39529b27f36,US,city,"Manhattan, NY","[-74.026675, 40.683935, -73.910408, 40.877483]",Etats-Unis,Manhattan,2016-12-19,trump sparkl wine ew,2,36
99,124,810869341247995904,LOSERS! @POTUS @FLOTUS Trump will erase their legacy of failure and #MAGA https://t.co/QIP3QLRfqO,763916861411102720,Raven3327,2016-08-12T01:55:47.000Z,"Georgia, USA",Trump IS President,"Baseball, Fast Cars, Video Games, Cats",7142eb97ae21e839,US,admin,"Georgia, USA","[-85.605166, 30.355644, -80.742567, 35.000771]",Etats-Unis,Georgia,2016-12-19,loser trump eras legaci failur maga,0,36
100,125,810869299271368705,Former Israeli Defense Minister Outlines ‘Grand Proactive’ Middle East Strategy for Trump Administration https://t.co/dWJOzRwgU4 for peace.,23853864,carlmascari,2009-03-11T23:38:03.000Z,"Brookfield, WI",CARLⓂ️,"Retired business  owner, FCC licensed ,1962 vet. I love my  lord  JESUS, my family and country, love ISRAEL and Waiting for JESUS  return, accept JESUS today.",bf56732bdc932112,US,city,"Brookfield, WI","[-88.192715, 43.0164581, -88.0661345, 43.104785]",Etats-Unis,Brookfield,2016-12-19,former isra defens minist outlin grand proactiv middl east strategi trump peac,1,36
101,126,810869296381526016,@Hulka_Sgt @thehill he must have read in the newspapers about how the democrats have been decimated the last few election cycles.,198860413,gtrswhiskeyguns,2010-10-05T12:52:01.000Z,"Sioux Falls, SD",Fravis McGee,three's a crowd but four's a fight,3605db70c687a01d,US,city,"Sioux Falls, SD","[-96.8395021, 43.465641, -96.622783, 43.616388]",Etats-Unis,Sioux Falls,2016-12-19,must read newspap democrat decim last elect cycl,0,10
102,127,810869255818346496,@mitchellvii   THANK YOU Bill! I love reading your tweets! SOOOO pissed over Obama n Hillary's tricks n attacks on Trump AND family!,703662642682933248,RosarioReynos10,2016-02-27T19:27:02.000Z,"Texas, USA",TrumpsDeplorableRose,"Christian,Love God, family n dogs.In that order. LOVE Donald Trump!! NeverHillary! NO TRUMP NO VOTE!!",6d032cd232fb02d5,US,city,"McAllen, TX","[-98.2958236, 26.143437, -98.195525, 26.337943]",Etats-Unis,McAllen,2016-12-19,thank bill love read tweet soooo piss obama n hillari trick n attack trump famili,2,15
103,128,810869213556375552,"The headline should be: ""Trump's batshit crazy lies are proven wrong...again"" https://t.co/2MtMSyqPyu",578429302,marc_arita,2012-05-12T21:54:31.000Z,Mortal. #BeingHuman,baker mayfields side piece,Firm believer in Californication. Life's messy. OSU & Cleveland sports fan 'til the end. Patriots fan since Tom Brady had long hair. IG:@marc_arita #Equality,fcc54ac4568181a4,US,city,"Sandusky, OH","[-82.78773, 41.4093721, -82.617802, 41.492373]",Etats-Unis,Sandusky,2016-12-19,headlin trump batshit crazi lie proven wrongagain,0,36
104,130,810869207042768900,https://t.co/uxbTpjGSxu More racist comments from our next president of the USA.,1954978435,misguidedangel9,2013-10-11T19:49:26.000Z,"Pueblo, CO",Prisoner 24601,"#Poet, prophet, legend in my own mind.  I have two books of #poems, ready to publish my third. https://t.co/fXgkgUFyUF",9d7b47e751be1551,US,city,"Pueblo, CO","[-104.69356, 38.200638, -104.5519919, 38.338462]",Etats-Unis,Pueblo,2016-12-19,racist comment next presid usa,2,58
105,131,810869156811837440,"From the NYT, an analysis of DT's Twitter Activity--289 people, places, and things he's insulted: https://t.co/WVpYC4ElGP",15050975,dgrigar,2008-06-08T22:46:12.000Z,Pacific Northwest,Dene Grigar,"Professor & Director of the Creative Media & Digital Culture Program, WSU Vancouver; Director of the Electronic Literature Lab. I grow & save things.",5a16f6443a850916,US,city,"Vancouver, WA","[-122.7134422, 45.5825007, -122.4645067, 45.6786765]",Etats-Unis,Vancouver,2016-12-19,nyt analysi dt twitter activity289 peopl place thing insult,2,47
106,132,810869145986330625,"More about Vincent Viola who was nominated for the secretary of the Army position via @USATODAY - https://t.co/ENGvy4lM1y
#TrumpTransition",3088796493,LatestComments,2015-03-12T13:19:49.000Z,Washington D.C,Latest Commentary - #LatestComments,"Latest Commentary on Politics, Business News & commentary articles. Breaking news and information on top stories, Sports, business, entertainment, Politics.",e4a0d228eb6be76b,US,city,"Philadelphia, PA","[-75.280284, 39.871811, -74.955712, 40.13792]",Etats-Unis,Philadelphia,2016-12-19,vincent viola nomin secretari armi posit via,1,44
107,133,810869046229012480,"@thehill No, your wife cost your wife the election. #getoverit",398726524,EdDavis7,2011-10-26T13:20:37.000Z,"Murfreesboro, TN",Ed Davis,"Married 49 years. 2A, Pro-Life, Pro-Israel, US Navy Veteran Served 4 yrs. College Graduate. Retired Transportation Sales Executive. #MAGA  God Bless America!!!",19e2bff2e89dc38e,US,city,"Murfreesboro, TN","[-86.505805, 35.751433, -86.313415, 35.943407]",Etats-Unis,Murfreesboro,2016-12-19,wife cost wife elect getoverit,2,42
108,134,810868987840040961,"As much as I don't want I believe it, but I think the electors will confirm Donald Trump as president.",9717222,Mannyotiko,2007-10-26T18:51:47.000Z,"ÜT: 34.103769,-117.821752",Manny Otiko,"Media professional, political junkie, liberal, soccer & scifi fan #resist #fbr",895f19a3c08d3d35,US,city,"Ontario, CA","[-117.6836, 33.997213, -117.5239664, 34.093104]",Etats-Unis,Ontario,2016-12-19,much want believ think elector confirm donald trump presid,0,38
109,135,810868950481387520,"@PeteDominick I think it's kind of touching that people, who clearly are worried about Trump, are seeking to console Hillary n",21967405,KevinKrooss,2009-02-26T04:00:28.000Z,Smallville USA,Kevin Krooss,"Pedantic picker of internet nits since 1989, Sit-Down Comic. Accounts with less than 100 followers or under 6 months may get blocked.",e1e65f58f7409df2,US,city,"Centerport, NY","[-73.391971, 40.875038, -73.350665, 40.913768]",Etats-Unis,Centerport,2016-12-19,think kind touch peopl clearli worri trump seek consol hillari n,1,31
110,137,810868940880670721,@AhmedBaba_ @stoptrumpf we are all a different species than trump.an evolved species.he is an orange man.not white.,729004260185280513,robin5362,2016-05-07T17:45:34.000Z,"Warren, OH",Robin,"Actors & Actresses Celebrity News Cute animals Humor Classic Rock Entertainment Music TV Stars TV Shows Pop comedy,equal rights for all#the resistance",579f9e4d93c529b1,US,city,"Warren, OH","[-80.894004, 41.198089, -80.7404848, 41.272574]",Etats-Unis,Warren,2016-12-19,differ speci trumpan evolv speciesh orang mannot white,1,22
111,139,810868856348512256,"@Lord_TyTy_ Trump leads electoral vote as pledged/assumed, just not cast yet. Clinton leads based on popular vote. https://t.co/U1YIahD93i",3772021,videoaaron,2007-04-08T08:35:30.000Z,"San Jose, CA",Aaron Williams,"Colorist, editor, filmmaker, drummer, and all around nerd. Husband of @audreylwilliams and Creative Director at Venture Christian Church",e872bcd2497287a7,US,city,"Morgan Hill, CA","[-121.70014, 37.088404, -121.583333, 37.16931]",Etats-Unis,Morgan Hill,2016-12-19,trump lead elector vote cast yet clinton lead base popular vote,2,53
112,140,810868829999886336,"But unlike China (Trump Taiwan) and Turkey (Trump Istanbul) where partners oppose US adversaries, in Russia (Trump Moscow) partner is Putin😳 https://t.co/c6x5iDVf5m",138065290,lispiesqhotmail,2010-04-28T14:43:16.000Z,S🌊RF C🕯TY,dan lispi (some dub’d “Mano Negra”..),60s🌊rebel: M🥁nterey-U$C.Awarded $2B for Workers ( 1👀jury trials -lost at least 15) PT Time since 2019; somewhat tamed & tutored by blonde above💘; Swim daily,01282a8563b05f28,US,city,"Rancho Mirage, CA","[-116.453591, 33.7322, -116.3881016, 33.826269]",Etats-Unis,Rancho Mirage,2016-12-19,unlik china trump taiwan turkey trump istanbul partner oppos us adversari russia trump moscow partner putin,0,17
113,141,810868828951445504,@FaceTheNation Really Henry?? You need to focus on the decisiveness of Trump and get off that party line mentality! You know he is unfit!,343412731,KSinkovitz,2011-07-27T14:54:44.000Z,"Colorado, USA",KSinko,Patriotic Senior Anti-Trump Moderate Democrat #The Resistance will prevail! Democrats will take back our Democracy! Army brat. Retired R.N./ Manager,e21c8e4914eef2b3,US,admin,"Colorado, USA","[-109.060257, 36.992427, -102.041524, 41.003445]",Etats-Unis,Colorado,2016-12-19,realli henri need focu decis trump get parti line mental know unfit,2,33
114,142,810868670637494272,@Chicagojp @GZTowles @mzamorano25 @lisalisa314 @SalOMag @hooligan_4837 @tito404 have fun on the ice with the rest of the Trump supporters.,130996903,pavignettes,2010-04-08T23:53:50.000Z,Chicago,Pierre,"Born and raised in Chicago, she's always calling me home!",1d9a5370a355ab0c,US,city,"Chicago, IL","[-87.940033, 41.644102, -87.523993, 42.0230669]",Etats-Unis,Chicago,2016-12-19,fun ice rest trump support,1,2
115,143,810868661556826112,"""Yes! You should have gotten an IUD this year! You had the entire election to think about that! Plan for worst case scenario!""",14725545,romantical,2008-05-10T16:01:35.000Z,the great northwest,"love, lying, and trap doors","writer, reader, fangirl. probably need a nap
she/her/hers",002d396055a6adf8,US,city,"Eastmont, WA","[-122.234054, 47.860402, -122.14427, 47.9218236]",Etats-Unis,Eastmont,2016-12-19,ye gotten iud year entir elect think plan worst case scenario,1,44
116,144,810868587699306497,".@Jboyce717 Too bad, Scooby. Don't like it, play with the kids in the sandbox. We grown folk have shit 2 discuss. Talk 2 Trump re propaganda https://t.co/PA0AtA655G",1640929196,mmpadellan,2013-08-02T17:20:38.000Z,"Brooklyn, NY",BrooklynDad_Defiant!,"Proud papa. Perpetually pissed.
#BlueWave2022, #Feminist. 
#IStandWithUkraine🇺🇦🇺🇲

Author of The Liddle'est President.
👉Sr. Advisor, @ReallyAmerican1👈👀",01a9a39529b27f36,US,city,"Manhattan, NY","[-74.026675, 40.683935, -73.910408, 40.877483]",Etats-Unis,Manhattan,2016-12-19,bad scoobi like play kid sandbox grown folk shit 2 discuss talk 2 trump propaganda,2,29
117,146,810868519373926400,A Trump Presidency is not normal. We have to actively fight for the America we believe in. Love this thread. https://t.co/QHm6IMr2SL,394277949,jaelinpalmer,2011-10-19T20:52:15.000Z,"California, USA",Jaelin (she/her),Feminist & Activist 💖 Fighting chronic illness 😷 Face mask & PJ enthusiast 🧖🏻‍♀️ Only a bully on TV! 🎥 | #spoonie #metoo #loveislove #neveragain #BLM,99da29473eb4f79a,US,city,"Yucaipa, CA","[-117.126742, 34.003904, -116.9750053, 34.077386]",Etats-Unis,Yucaipa,2016-12-19,trump presid normal activ fight america believ love thread,2,38
118,147,810868464533569536,@morgfair @FunnygirlLee @washingtonpost He means Bitch hunt. And it's not like we have to hunt him. Trump is coloring in the corner.,44414983,Luv_shenanigans,2009-06-03T18:05:07.000Z,"Wisconsin, USA",Kristi McQuade🍀,I believe in equality and will resist Trumps plan to destroy America. I want my kids to have a country to grow up in that they can be proud of.,2cbefc3adcce4a44,US,city,"Amery, WI","[-92.382507, 45.288096, -92.341984, 45.33172]",Etats-Unis,Amery,2016-12-19,mean bitch hunt like hunt trump color corner,2,29
119,150,810868421185437696,#RockBottomIn3Words Trump really won,425267016,24blackwell_bry,2011-11-30T19:49:03.000Z,"Lindenwold, NJ/Philly",#HeatSeason21-22,#Heat #Eagles #Flyers #Phillies #GatorFootball #KentuckyBasketball #SouthCarolinaWBB #Lynx #GhostGhang  #HungryGhost #CORFU #God #Jesus,23b12afb6fe7507a,US,city,"King of Prussia, PA","[-75.420016, 40.071936, -75.343479, 40.117633]",Etats-Unis,King of Prussia,2016-12-19,trump realli,2,33
120,151,810868417490206721,He is RIGHT STATEMENT IS TRUTHFUL REGARDING DONALD TRUMP BUT @ElectoralCollge APPARENTLY IS BOUGHT AND PAID FOR BY REPUBLICANS https://t.co/ryBCfoxTlw,56088401,APPROVEMAN,2009-07-12T13:10:28.000Z,United States,ed,Long time experienced finance sales manager Helping people get what they want !!,f54a2170ff4b15f7,US,admin,"Illinois, USA","[-91.51308, 36.970298, -87.019935, 42.508303]",Etats-Unis,Illinois,2016-12-19,right statement truth regard donald trump appar bought paid republican,2,28
121,153,810924827997511680,"What RW doesn't get: The Electoral College may vote Trump in regardless of the noise, but the fact remains there was noise. Make more. #dem",148720003,dailyhillster,2010-05-27T12:41:29.000Z,Outside Raleigh,Darrell,"Against RW misinformation based on hysteria, hatred and fear. It's dangerous. Call it out when you see it. Otherwise, be nice.",3b98b02fba3f9753,US,admin,"North Carolina, USA","[-84.3219475, 33.752879, -75.40012, 36.588118]",Etats-Unis,North Carolina,2016-12-19,rw get elector colleg may vote trump regardless nois fact remain nois make dem,0,40
122,154,810924821131317252,@LostHumphrey @gliberty This from the same side crying about making fun of baby Trump for a misspelling yesterday. Which is it?,73250826,brianparra,2009-09-10T23:27:05.000Z,"Tehachapi, CA",Brian Parra,"Gun-owning, tractor-driving, meat-eating, politically-incorrect, bleeding-heart progressive liberal leftist.",a3c0ae863771d69e,US,city,"Oxnard, CA","[-119.248624, 34.101755, -119.082154, 34.262157]",Etats-Unis,Oxnard,2016-12-19,side cri make fun babi trump misspel yesterday,2,16
123,156,810924762637729792,@KimDanielsFl congrats on your recent election! NCSL looks forward to working with you. Ck out our new member page https://t.co/3MGRWCV8yx,16196492,NCSLorg,2008-09-09T02:29:59.000Z,"Denver, CO | Washington, DC",NCSL,Official Twitter Page of the National Conference of State Legislatures. The Bipartisan Voice for Legislators & Staff since 1975. https://t.co/IEmoKtdewE,01fbe706f872cb32,US,city,"Washington, DC","[-77.119401, 38.801826, -76.909396, 38.9953797]",Etats-Unis,Washington,2016-12-19,congrat recent elect ncsl look forward work ck new member page,1,30
124,157,810924755226423296,I pulled up on my Day 1 and said 'Why you vote for Trump?' Just joking .. and the nigga really voted for Trump 😑😑😑. Ain't hit him up since,220791926,409TLIGHT,2010-11-28T21:05:18.000Z,"Tonemont, 🇨🇱",Them Kids Uncle,Finesse.,33d5cf4dea5828c5,US,city,"Beaumont, TX","[-94.233379, 29.9897153, -94.023888, 30.184121]",Etats-Unis,Beaumont,2016-12-19,pull day 1 said vote trump joke nigga realli vote trump ai hit sinc,0,4
125,159,810924706568224768,"Remember facism rule: Always accuse your enemy of doing what you are doing. Trump-Russian Alliance screams ""false flag"" ALL THE TIME.",25564066,JakeReif,2009-03-20T19:56:39.000Z,"Roswell, GA",Jake and his derg 🎨⚖️💛🐝,"Artist/baker/bartender/maker. Tripawd pitbull dad to Rayden, the derg. #NewSouthProgressive #artist #khive #warnock #ossoff #electblackwomen J.D. UGA Law ‘13",01fbe706f872cb32,US,city,"Washington, DC","[-77.119401, 38.801826, -76.909396, 38.9953797]",Etats-Unis,Washington,2016-12-19,rememb facism rule alway accus enemi trumprussian allianc scream fals flag time,0,54
126,161,810924676352512000,So Now What? #Trump wants USA to help Russia fight Turkey? That’s not how we roll @MSNBC @cspan @CNN @FoxNews …  https://t.co/sAouZMKiDe,61349124,Njeanous,2009-07-30T01:14:04.000Z,"California, USA",Njeanous,"Lifelong Democrat, UC Berkeley Grad supporter of Human Rights, Democracy, The Constitution and Gender Equality.💼",d838baf51d1c629d,US,city,"Fontana, CA","[-117.5243291, 34.033432, -117.4010671, 34.1828894]",Etats-Unis,Fontana,2016-12-19,trump want usa help russia fight turkey that roll,2,58
127,162,810924671713558530,@gumgrapes why?  wtf do you know?  we have Trump pissing of other countries left and right...,164484695,ChubbahBubbah,2010-07-09T00:28:12.000Z,corner of Mirth & Whimsy,Beau Bo-B'Deaux,Posting gifs so you don't have. Proud co-founder of #HypnoToadFightClub along with @lemmedoodis.  not a big fan of tRump #Resistance,7520fc0be21c62bf,US,city,"Medford, OR","[-122.96154, 42.2887262, -122.776437, 42.3984516]",Etats-Unis,Medford,2016-12-19,wtf know trump piss countri left right,0,24
128,163,810924659969523712,How is it no one cares that Trump is the worst thing since Hitler's reign You think AMERICA is bad now? Rich get richer poor get poorer WTF,602313055,hawaiianlove68,2012-06-08T00:03:19.000Z,Ft. Collins Co.,🌺🌴Susan🌴🌺,"Ohana means family, and family means no one gets left behind nor forgotten. We the resistance are family. We are stronger together! lets ride this blue 🌊",b2e4e65d7b80d2c1,US,city,"Fort Collins, CO","[-105.148074, 40.47168, -104.979811, 40.656701]",Etats-Unis,Fort Collins,2016-12-19,one care trump worst thing sinc hitler reign think america bad rich get richer poor get poorer wtf,0,40
129,164,810924643989254144,@KailiJoy How many votes for Trump?,277810122,Truactive,2011-04-06T02:34:30.000Z,"Pennsylvania, USA",Doc Truactive 🌻🇺🇦,Disabled retired physician living with ALS. I love Westies! #AdoptDontShop #Resist #BLM #IStandWithUkraine,dd9c503d6c35364b,US,admin,"Pennsylvania, USA","[-80.519851, 39.719801, -74.689517, 42.516072]",Etats-Unis,Pennsylvania,2016-12-19,mani vote trump,2,10
130,166,810924597646241792,"Want to end any hope I had today ,that Trump not be our president@cher @JoyAnnReid @brianrayguitar you guys are my hope of fun news tweets",3229058694,GroovyTimes777,2015-05-28T19:30:31.000Z,"Portland, OR",Deborah White,Your vote mattered.We Impeached a bad man Twice.Brian Ray is Bitchen! I miss Peter https://t.co/F0Ij4kseSk place don’t spy.Nancy and Cher are my ladies. My place to vent.,ac88a4f17a51c7fc,US,city,"Portland, OR","[-122.7900653, 45.421863, -122.471751, 45.6509405]",Etats-Unis,Portland,2016-12-19,want end hope today trump presid guy hope fun news tweet,2,35
131,167,810924593019920384,Great read! Princesses Are Terrifying. So Is Ivanka Trump https://t.co/irlp5wo3XX via @ElleMagazine,14120481,NatalieGelman,2008-03-11T05:09:02.000Z,New York City | Ojai,Natalie Gelman,"Singer | Songwriter | Storyteller ❤️ My New Single ""Photograph"" is streaming everywhere now! Check it out: https://t.co/uy99Oos8uX",fbd6d2f5a4e4a15e,US,admin,"California, USA","[-124.482003, 32.528832, -114.131212, 42.009519]",Etats-Unis,California,2016-12-19,great read princess terrifi ivanka trump via,1,7
132,169,810924563475218432,"""As Mr. Trump tries to burn the media village down, he may just be saving it."" This gives me so much joy. https://t.co/d4NtQ2DwfC",17505089,NikitaTMitchell,2008-11-20T05:10:11.000Z,"Raleigh, NC",Nikita T. Mitchell,"Infinitely curious business strategist, speaker, and writer. Tech employee by day. Editor of @abovebottomline by night. Subscribe: https://t.co/QPzL2wZANL",ab2f2fac83aa388d,US,city,"Oakland, CA","[-122.34266, 37.699279, -122.114711, 37.8847092]",Etats-Unis,Oakland,2016-12-19,mr trump tri burn media villag may save give much joy,2,43
133,170,810924533540483073,Hey @Carrasquillo What kind of Qs did you ask Trump which will impact our community? Did you ask about the DREAMers? @BuzzFeedNews,32615853,LalinGby,2009-04-17T22:04:37.000Z,"Napa Valley, CA",Lalin,"brown, bearded, illegal alien.",840f120ae56c1da7,US,city,"Napa, CA","[-122.358011, 38.243267, -122.254517, 38.350876]",Etats-Unis,Napa,2016-12-19,hey kind qs ask trump impact commun ask dreamer,1,31
134,171,810924532471042048,Best article @drmoore has written this year. Good preparation for family conversations during the holidays. https://t.co/J6N2TbOhr2,52385836,RBrianGass,2009-06-30T12:52:41.000Z,"Nashville, TN",Brian Gass,"Follower of Jesus, Lisa's hubby, Joshua, Rachel, Timothy, Joseph, Mary, & Ben's dad, Army officer, teacher, coach, pastor, missionary, writer, editor, & nomad.",00ab941b685334e3,US,city,"Nashville, TN","[-87.022482, 35.9945681, -86.560616, 36.405448]",Etats-Unis,Nashville,2016-12-19,best articl written year good prepar famili convers holiday,2,39
135,172,810924532038914048,@markjunor3 @Trumpalump @Independent you really think that will happen with trump as president?,38125898,amandadeibert,2009-05-06T06:04:47.000Z,Los Angeles,Amanda Deibert🏳️‍🌈🌻🌻,"TV writer: He-Man and The Masters of The Universe @Netflix, Comic Book writer: DC Superhero Girls, John Carpenter’s Tales for a HalloweeNight, Wonder Woman, etc",b0b79caecef59fb5,US,city,"Burbank, CA","[-118.37032, 34.1426298, -118.2799703, 34.2216898]",Etats-Unis,Burbank,2016-12-19,realli think happen trump presid,2,33
136,173,810924517098782720,Saw this FAKE NEWS story that said that Donald Trump is now President of the United States! What a hoot! Who wouldn't know that was fake!,210580181,MarkSelzer,2010-10-31T19:46:15.000Z,no free funny pay me money ,Mark Selzer🍔🚀🛸🤯😜🗽🇺🇸,"Come see Mark live! at a show near you! Support! buy a Mark Selzer t-shirt link below! Donate PayPal
markselzer@sbcglobal.net",3b77caf94bfc81fe,US,city,"Los Angeles, CA","[-118.668404, 33.704538, -118.155409, 34.337041]",Etats-Unis,Los Angeles,2016-12-19,saw fake news stori said donald trump presid unit state hoot would know fake,0,14
137,175,810924498086203392,"Who Run Bartertown?
#Putin #Trump
""Master Blaster""
#DonaldTrump will end up being #Putin's dimwitted thug.
https://t.co/wnF0FmIox5",44440275,bradengw,2009-06-03T19:53:36.000Z,Alabama,Gary Braden,"From living w/my dad in a rented trailer in a cornfield to #Software #Engineer.   
Joined @USArmy at 17 years old
24L, #Vet, Ft Bragg M60 Gunner/M16 Expert Mm",288de3df481163e8,US,admin,"Alabama, USA","[-88.473228, 30.144425, -84.888247, 35.008029]",Etats-Unis,Alabama,2016-12-19,run bartertown putin trump master blaster donaldtrump end putin dimwit thug,0,17
138,176,810924494164520960,@kamiabrownfl45 congrats on your recent election! NCSL looks forward to working w/ you. Ck out our new member page https://t.co/3MGRWCV8yx,16196492,NCSLorg,2008-09-09T02:29:59.000Z,"Denver, CO | Washington, DC",NCSL,Official Twitter Page of the National Conference of State Legislatures. The Bipartisan Voice for Legislators & Staff since 1975. https://t.co/IEmoKtdewE,01fbe706f872cb32,US,city,"Washington, DC","[-77.119401, 38.801826, -76.909396, 38.9953797]",Etats-Unis,Washington,2016-12-19,congrat recent elect ncsl look forward work w ck new member page,1,30
139,177,810924474782642176,"@TomiLahren walk all over us? What about your boy Trump? He's let Russia hack our democracy in the name of power, and you've said nothing.",36547433,ArjunAdamson,2009-04-30T01:13:28.000Z,San Francisco,Arjun Adamson,"🇦🇺🇮🇳🇬🇧🇺🇸 Designer | Maker | Avid Cook | Advocate for Sustainability, Bikes, LGBT rights, & #GunReform for a safer 🇺🇸 | BLM ✊🏽✊🏾✊🏿",67b98f17fdcf20be,US,city,"Boston, MA","[-71.191421, 42.227797, -70.986004, 42.399542]",Etats-Unis,Boston,2016-12-19,walk us boy trump let russia hack democraci name power said noth,2,2
140,178,810924365705605120,@wjmckelvey TRUMP picked the Pennsylvania Electors.   @GovernorTomWolf we need to change the laws of the Commonwealth of Pennsylvania. SHAME,1440138626,DebraHange1,2013-05-19T03:59:37.000Z,"Montgomeryville, PA",Debra Hange EMPATH💛BLM👊 #ForTheKids ❤,"Disabled RN 2* FM/Depression/Anxiety💜 #Erased 💔💔💔  Philly Sports, Eagles and Alex Bowman #48 Fan. #JrNation. Humanity Matters👊 ❤ SEPA. No FBR/Lists",9171274e67fca00c,US,city,"Montgomeryville, PA","[-75.264052, 40.22521, -75.214148, 40.27452]",Etats-Unis,Montgomeryville,2016-12-19,trump pick pennsylvania elector need chang law commonwealth pennsylvania shame,0,8
