,Unnamed: 0,tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date,text_clean,classification_labels,cluster_labels
169,235,1339716622634934273,"No, the Democrats definitely still won. On January 20th Trump becomes just another citizen https://t.co/cc1WHhoVXh",2777087410,DJSspeaks,2014-09-19T20:53:21.000Z,"Tampa, FL",Derrick Shane,"2X Marathoner, pro actor, bartender. #YNWA #LetsGoBucs",0003df7b402165e0,US,city,"Wesley Chapel, FL","[-82.403523, 28.169963, -82.24588, 28.279042]",Etats-Unis,Wesley Chapel,2020-12-17,democrat definit still januari 20th trump becom anoth citizen,2,47
170,237,1339716619929440256,@DrPaulGosar @TheRightMelissa @realDonaldTrump @DonaldJTrumpJr @MarkMeadows @MarkFinchem @kelliwardaz @AZGOP @ali @Cernovich WILL AZ NOW BE CALLED FOR TRUMP? We already know about the fraud. Everyone just keeps showing it to us and telling us. What we want is the CORRECTED ELECTION RESULTS!! Please!,826125040819146752,ElizabethJ849,2017-01-30T17:48:53.000Z,"Scottsdale, AZ",🔺WAKE-UP/RISE-UP 🔺,We Are Being Reminded That Freedom Isn’t Free 🇺🇸,0a0de7bd49ef942d,US,city,"Scottsdale, AZ","[-111.960775, 33.4358637, -111.756022, 33.842816]",Etats-Unis,Scottsdale,2020-12-17,az call trump alreadi know fraud everyon keep show us tell us want correct elect result pleas,0,46
171,238,1339716612505690113,"@RepMoBrooks @RepAndyBiggsAZ @RepMikeRogersAL @RepGosar @RepDavidRouzer @RepTedBudd @RepBrianBabin @RepRalphNorman @RepGregSteube @CongressmanHice @RepJeffDuncan @replouiegohmert @TXRandy14 @DesJarlaisTN04 @RepBobGibbs Seems since we voted for Trump to expose fraud and remove it. Those who desire @POTUS removal through SILENT APPROVAL and lack of support, MUST HAVE A  CORRUPTION PROBLEM.",705739919138938880,Kevindogluver,2016-03-04T13:01:23.000Z,"South Carolina, USA",Kevindogluver,"Provide FOREVER homes for as many friends (dogs) as we can. Bailey, in profile picture, rescued from kill shelter now part of our family.",0111018c3d4fb498,US,city,"Lugoff, SC","[-80.756538, 34.1802358, -80.6433997, 34.2447174]",Etats-Unis,Lugoff,2020-12-17,seem sinc vote trump expos fraud remov desir remov silent approv lack support must corrupt problem,0,10
172,240,1339716594491142152,@JonathanTurley Turley must have used his inside voice when he criticized Trump.,2174712421,jolefson50,2013-11-04T20:33:33.000Z,"Westtown, NY",Jeff Olefson,President of Staff Development Associates .,70cde13b04c2fde3,US,city,"Port Jervis, NY","[-74.740188, 41.352295, -74.629893, 41.422378]",Etats-Unis,Port Jervis,2020-12-17,turley must use insid voic critic trump,2,26
173,241,1339716580389904385,@jeromehazelwood Is Trump going to pardon them?,1155419856252080129,HobertStephen,2019-07-28T10:08:55.000Z,"Davenport, IA",Stephen Hobert,"Democrat, because I don't make enough to be a Republican.",3cd4c18d3615bbc9,US,admin,"Iowa, USA","[-96.6396669, 40.375437, -90.140061, 43.50102]",Etats-Unis,Iowa,2020-12-17,trump go pardon,1,27
174,242,1339716494637342725,"Has anyone heard any credit given to the president for Operation Warp Speed ?
Obama gets a Nobel Peace prize for being black.  
Trump gets ignored. 
FUCK YOU MSM",753036858381197312,Wickedsmahtdude,2016-07-13T01:22:32.000Z,New England,WickedSmahtDude,I’m on GETTR    @WickedSmahtDude  blm can GFY          Twitter Sucks,00ef8954160d7a3c,US,city,"Salem, NH","[-71.284469, 42.73759, -71.166666, 42.852318]",Etats-Unis,Salem,2020-12-17,anyon heard credit given presid oper warp speed obama get nobel peac prize black trump get ignor fuck msm,2,48
175,243,1339716486844325888,My mom and I just got ran off the road by some dude switching lanes right into us (on his phone) and as he drives past he has a fucking Trump sticker on his car of COURSE.,17983264,JackiNicole,2008-12-09T03:56:38.000Z,Colorado,Jack,Grumpy girl @blacksheepco 📸🎮 ❣️@kotten___❣️,adc95f2911133646,US,city,"Colorado Springs, CO","[-104.910562, 38.741142, -104.668092, 39.035895]",Etats-Unis,Colorado Springs,2020-12-17,mom got ran road dude switch lane right us phone drive past fuck trump sticker car cours,2,21
176,244,1339716447745028102,@chrislhayes It almost makes it hard to wonder what the case would be for a Trump 2024 candidacy. 😳,22627279,KeithLyle1966,2009-03-03T14:18:10.000Z,"Ramsey, NJ",KeithSince1966,Know your rights * Good clean fun 🚭 * Flex your head 🚫 * PMA * The shape of punk to come * Keep your eyes open * One step beyond * That’s entertainment!,647be94a01a83f96,US,city,"Ramsey, NJ","[-74.176219, 41.040415, -74.114594, 41.078123]",Etats-Unis,Ramsey,2020-12-17,almost make hard wonder case would trump 2024 candidaci,2,56
177,247,1339716322532405256,@Biden202012 @realDonaldTrump Prison? Biden and his whole administration should be in prison,803779269411373056,davescars55,2016-11-30T01:54:46.000Z,"St Louis, MI",David Zimmerman,News History Weather Fun,3fca0655a04143a9,US,city,"St Louis, MI","[-84.646795, 43.393222, -84.5878847, 43.422343]",Etats-Unis,St Louis,2020-12-17,prison biden whole prison,2,26
178,248,1339716319516700672,Did you get that from Stephen Cobert; Biden new press secretary? https://t.co/1gKXOtSSHY,336702784,WaltonLynn,2011-07-16T19:16:37.000Z,Gulf Coast,Lynn Walton,"I am retired teacher. MAGA Support Police. Military.1A, 2A Christian, No Sharia Law",d049033410e9e81b,US,city,"Mobile, AL","[-88.301598, 30.523874, -88.021513, 30.843424]",Etats-Unis,Mobile,2020-12-17,get stephen cobert biden new press secretari,1,7
179,249,1339716317574774785,@realDonaldTrump Trump apparently you forgot George W. and @JebBush stole the election from @AlGore in 2000,22639515,ABGray,2009-03-03T16:12:11.000Z,"ÜT: 41.879753,-87.6280822",Tony Gray,Independent !(Tony Gray) Chicago -Social Entrepreneur,1d9a5370a355ab0c,US,city,"Chicago, IL","[-87.940033, 41.644102, -87.523993, 42.0230669]",Etats-Unis,Chicago,2020-12-17,trump appar forgot georg w stole elect 2000,0,43
180,250,1339716258950995969,@marcorubio Actually you are incorrect as usual .. the correct word you are looking for is “Trump”.. .. https://t.co/pGWVSv8Vd0,1034411157141049345,ryder0903,2018-08-28T12:03:33.000Z,"Maryland, USA",Ryder0903 🇺🇸,"Wife, Love my dogs! HR Executive, Trumpism is a mental disorder, All #MAGAts blocked! #resistance #FBR #basta",dea1eac2d7ef8878,US,admin,"Maryland, USA","[-79.487651, 37.886607, -74.986286, 39.723622]",Etats-Unis,Maryland,2020-12-17,actual incorrect usual correct word look trump,1,50
181,251,1339716240915488768,There’s nothing Trump won’t desecrate on his way out. https://t.co/vQP8sfRM9o,26370513,robprather,2009-03-25T00:20:28.000Z,Georgia,"🇺🇦 Rob ""increase the size of the House"" Prather🖖🏻🌐",❤️s are bookmarks. Ranked-choice voting. No gerrymandering. Windmill cancer survivor. Very stable genius. #PfullyPfizered (really),5d7c3c683964b981,US,city,"Clarkston, GA","[-84.251197, 33.800182, -84.2304876, 33.821099]",Etats-Unis,Clarkston,2020-12-17,there noth trump wont desecr way,2,37
182,253,1339716089089904640,@mschakraverty I’d rather not run in Donald trump tho 😂,2850598724,samuel_moffatt,2014-10-10T15:47:34.000Z,"Palm Springs, CA",sam #blm,#BlackLivesMatter • singer | songwriter | actor • He/They • 🏳️‍🌈 • popcorn enthusiast •,b075d78174642ce2,US,city,"Palm Desert, CA","[-116.421818, 33.670765, -116.300776, 33.810312]",Etats-Unis,Palm Desert,2020-12-17,id rather run donald trump tho,2,1
183,256,1339715982344876032,"@realDonaldTrump Yes we would! You did that to @HillaryClinton DON'T YOU REMEMBER THE 2016 ELECTION!!!!?
#OhDonnieBoyItsOver",30999998,RonaldAScott,2009-04-14T00:06:04.000Z,"Bay Area, Ca. ",Bunta WiLL RoLL uP!,Nothing interesting just my life story.,7d62cffe6f98f349,US,city,"San Jose, CA","[-122.035311, 37.193164, -121.71215, 37.469154]",Etats-Unis,San Jose,2020-12-17,ye would dont rememb 2016 elect,2,40
184,257,1339715882717765633,I am starting to think that it’s no coincidence that we are being cyber attacked at the same time @realDonaldTrump is continuing to contest the election. Keep the country distracted while crippling our defenses &amp; Biden’s administration and satisfying his debt to Putin at once 🤔,22803269,cooltxchick,2009-03-04T17:26:56.000Z,"El Paso, TX",Ty Ross,Author. Screenwriter. Mom. Resister. Traitor Hater. Sexual Anarchist. News Journalist for Occupy Democrats. #DemVoice1,43c61356db624373,US,city,"Santa Teresa, NM","[-106.684212, 31.841855, -106.624164, 31.876901]",Etats-Unis,Santa Teresa,2020-12-17,start think coincid cyber attack time continu contest elect keep countri distract crippl defens amp biden satisfi debt putin,0,3
185,258,1339715862941507586,@ksorbs I am offended by Trump lying and trying to steal an election he lost.,757245234824802304,JimJennings41,2016-07-24T16:05:07.000Z,"Arroyo Grande, CA",Jim Jennings,"I am second. Proud to be Megan's dad and a fan of the Baylor Bears! Sic 'em, Bears!!🐻🏈🏀 I love living life midstream🎣 and taking beach walks.",3ece1bab2041284e,US,city,"Arroyo Grande, CA","[-120.60993, 35.101686, -120.551631, 35.1469928]",Etats-Unis,Arroyo Grande,2020-12-17,offend trump lie tri steal elect lost,0,18
186,259,1339715844880781313,"You know what’s fun? Biden could forgive $50,000 of my student loans and I’d still owe 6 figures. I just laugh and laugh. It’s so fun to think about.",31408590,AmandaJoWalker,2009-04-15T13:39:38.000Z,Seattle,🙃🥲,🇺🇦💉Get vaccinated ⚫️Black Lives Matter 💸 Cancel Student Debt 💚progressive policy is my love language 📖Twitter is my diary 💭thoughts are my own 🌻she/her,300bcc6e23a88361,US,city,"Seattle, WA","[-122.436232, 47.4953154, -122.2249728, 47.734319]",Etats-Unis,Seattle,2020-12-17,know what fun biden could forgiv 50000 student loan id still owe 6 figur laugh laugh fun think,2,20
187,260,1339715842695704582,"@RockHammer14 Hand tally of Antrim County ballots confirmed that Dominion voting machines accurately tabulated the ballots.

https://t.co/itkuEbhHL3",965689595382980610,becher_casey,2018-02-19T20:48:36.000Z,"Parkland, FL",casey becher 🏳️‍🌈🌊🦅,"Stoneman Douglas parent, #Pride Mom, #NEVERAGAIN, #PostcardsToVoters, #Bluewave, She/Her 🏳️‍🌈🌊🦅",00096af63d618bba,US,city,"Parkland, FL","[-80.297563, 26.3081141, -80.2187121, 26.355332]",Etats-Unis,Parkland,2020-12-17,hand talli antrim counti ballot confirm dominion vote machin accur tabul ballot,2,15
188,261,1339715833564602369,"In addition to being utterly incompetent and depraved, Donald Trump is also a traitor. But then you probably already knew that. https://t.co/xajkQoGBLH",14303901,jhamby,2008-04-04T16:02:54.000Z,"Los Angeles, CA",Jake Hamby (нет войне) 💾☮️🇺🇦,"Software engineer. Retro tech enthusiast. Working on my blog and an Amiga 4000 emulator for QEMU. PowerMac and z/OS enthusiast. I also like RISC OS, VMS. he/him",3b77caf94bfc81fe,US,city,"Los Angeles, CA","[-118.668404, 33.704538, -118.155409, 34.337041]",Etats-Unis,Los Angeles,2020-12-17,addit utterli incompet deprav donald trump also traitor probabl alreadi knew,0,46
189,263,1339715817311772672,"On the one hand, it’s hilarious that Florida resident/Alabama senator Tommy Tuberville was stumping in Georgia for senate candidates but on the other he’s running the Trump playbook and he’s more competent than Trump. Like he’s probably top five ‘24 Trumpism options. Don’t blink.",20709292,blakeells,2009-02-12T19:39:24.000Z,Birmingham/Muscle Shoals,Blake Ells,"Bylines: @RollingStone @nodepression @TasteOfCountry @thebootdotcom @aldotcom

“The Harry Styles of Alabama.” - @davegoldhahn",92220986b9dfd67d,US,city,"Birmingham, AL","[-86.967333, 33.405025, -86.620501, 33.67945]",Etats-Unis,Birmingham,2020-12-17,one hand hilari florida senat tommi tubervil stump georgia senat candid he run trump playbook he compet trump like he probabl top five 24 trumpism option dont blink,1,36
190,264,1339715811867578374,Wonder what Trump read? https://t.co/RQFM6sVVIC,633832492,BarbMartin5,2012-07-12T15:43:24.000Z,"Villa Hills, KY",Barb Martin,"Lover of books, politics, and wine. Retired Deputy Superintendent Kenton County Schools. Always an English/Language Teacher at heart.",b7bd48b75b8a55d6,US,city,"Villa Hills, KY","[-84.6230042, 39.045091, -84.561637, 39.080773]",Etats-Unis,Villa Hills,2020-12-17,wonder trump read,2,56
191,265,1339715762299105280,@vegasjay12 @mayrrrrra Trump won’t sign it either way. He’s too busy golfing and whining about his loss.,266702104,WhitneyDawe,2011-03-15T17:21:34.000Z,"Henderson, NV",Whitney Dawe,"Piano Teacher, Worship Leader, Angels Baseball Fanatic! Occasionally I “secure” things 😉 1 Corinthians 13",cb5ac954e9b77fba,US,city,"Whitney, NV","[-115.0646094, 36.074534, -115.010215, 36.137196]",Etats-Unis,Whitney,2020-12-17,trump wont sign either way he busi golf whine loss,2,2
192,266,1339715760361328640,"Come On GEORGIA let’s give
President Elect Joe Biden WH https://t.co/tuWHBf8DQJ",1232187374261559296,PEACHES11219852,2020-02-25T06:16:16.000Z,Colorado,🌸💋🍑🍑JustPeach🍑🍑💋🌸,BidenHarris2020 💋LOVE 🐾ALL FUR BABIES! ANIMAL🐾 LOVER!💋💖 I want to live in a state of AHIMSA!🐾💕💕🐾💋🌸🌺🌟💫✨🌼🌻💋☀️FULLY VACCINATED x 3.  #MASKUP,c02e66a5016d732f,US,city,"Arvada, CO","[-105.214417, 39.783802, -105.0419599, 39.856611]",Etats-Unis,Arvada,2020-12-17,come georgia let give presid elect joe biden wh,2,7
193,269,1339715638579900418,"Russians hack our federal agencies including our nuclear agency, why hasn't Trump responded. Whose in charge of cyber security. Trump has fired many of our intelligence officials. https://t.co/Zrn7EDN4S0",21750869,Sirstu1,2009-02-24T12:50:31.000Z,"North Bethesda, MD",Stuart Rabinowitz,"Worked for NY State Government, founder of my own consulting firm. Published hundreds of reports  on the federal budget. Ex Peace Corp, government relations.",d3c4d514e13810f3,US,city,"North Bethesda, MD","[-77.155886, 39.0126343, -77.084619, 39.0743035]",Etats-Unis,North Bethesda,2020-12-17,russian hack feder agenc includ nuclear agenc trump respond whose charg cyber secur trump fire mani intellig offici,0,17
194,270,1339715627536113664,@realDonaldTrump That’s exactly what you’re trying to do STEAL THE ELECTION with your lies! You lost!,757245234824802304,JimJennings41,2016-07-24T16:05:07.000Z,"Arroyo Grande, CA",Jim Jennings,"I am second. Proud to be Megan's dad and a fan of the Baylor Bears! Sic 'em, Bears!!🐻🏈🏀 I love living life midstream🎣 and taking beach walks.",3ece1bab2041284e,US,city,"Arroyo Grande, CA","[-120.60993, 35.101686, -120.551631, 35.1469928]",Etats-Unis,Arroyo Grande,2020-12-17,that exactli your tri steal elect lie lost,2,18
195,271,1339715616375271424,Not sure what the root of the issue is: Is it due to a lack of education on how the COVID vaccines work? Is it due to the Trump admin constantly being at odds with health agencies and causing public mistrust? Something else? 🤷🏻‍♂️,1113104490998255622,taylorbanhphd,2019-04-02T15:42:45.000Z,"Minneapolis, MN","Taylor Banh, Ph.D.","Nutrition Scientist. Proud alumnus of @UWMadison and @OhioState. I tweet nutrition, supplements, dog pics and any random thoughts in between.",fe577a7e304136b4,US,city,"Edina, MN","[-93.402474, 44.8598201, -93.318726, 44.930624]",Etats-Unis,Edina,2020-12-17,sure root issu due lack educ covid vaccin work due trump admin constantli odd health agenc caus public mistrust someth els,0,55
196,273,1339715521068064770,"@thedailybeast Poor Bitch. I feel so sorry for her. Maybe if Trump grabbed her by her pussy, she'd feel better or Maybe Melania could teach her how to say ' Fuck Christmas '. This women is so embarrassing.",1155419856252080129,HobertStephen,2019-07-28T10:08:55.000Z,"Davenport, IA",Stephen Hobert,"Democrat, because I don't make enough to be a Republican.",3cd4c18d3615bbc9,US,admin,"Iowa, USA","[-96.6396669, 40.375437, -90.140061, 43.50102]",Etats-Unis,Iowa,2020-12-17,poor bitch feel sorri mayb trump grab pussi would feel better mayb melania could teach say fuck christma women embarrass,0,32
197,274,1339715507512086531,@conarck @GovRonDeSantis @FrancisSuarez He has absolutely zero concern for responding as a public servant. And he's not motivated by ideology either. Instead he is purely moved to wield power for power's sake just like his model Trump. That makes him an enemy of democracy. A traitor to our civic values.,22961265,cajansona,2009-03-05T19:08:11.000Z,"Jacksonville, FL",Chris Janson,"Community-focused writer, dad, teacher and citizen. All perspectives expressed here are not to be affiliated with any organization with which I associate.",4ec01c9dbc693497,US,admin,"Florida, USA","[-87.634643, 24.396308, -79.974307, 31.001056]",Etats-Unis,Florida,2020-12-17,absolut zero concern respond public servant motiv ideolog either instead pure move wield power power sake like model trump make enemi democraci traitor civic valu,1,33
198,277,1339729297481854977,"@CharlesPHerring @OANN Then how do you explain the nearly 59 losses in court, many before Trump appointed judges &amp; justices. Stop living in an echo chamber",901876759,MarkAndrewBSG,2012-10-24T13:54:07.000Z,Florida,"MarkAndrewJones,BSG","Gregorian Friar & Rector, St Nicholas Episcopal Church. Attorney, mediator, and former HR business exec.",4ebdbc556ccd2f12,US,city,"Deerfield Beach, FL","[-80.1703433, 26.274467, -80.0743684, 26.327929]",Etats-Unis,Deerfield Beach,2020-12-18,explain nearli 59 loss court mani trump appoint judg amp justic stop live echo chamber,2,58
199,279,1339729225411129345,It is unclear from public filings exactly how much Trump has raised for the entity — which he can use to pay expenses ranging from golf clubs to meals to hush money; or even pay himself an enormous salary.,432594978,geminig420,2011-12-09T15:27:34.000Z,Chicago,Gemini Garner-Jones 🇺🇦🇺🇦🇺🇦,"Russian warship, go fuck yourself. - Ukrainian soldier's final words",1d9a5370a355ab0c,US,city,"Chicago, IL","[-87.940033, 41.644102, -87.523993, 42.0230669]",Etats-Unis,Chicago,2020-12-18,unclear public file exactli much trump rais entiti use pay expens rang golf club meal hush money even pay enorm salari,0,21
200,280,1339729179567263744,"This is another example of  ridiculous deal-making by Trump with corrupt &amp; despotic leaders like Netanyahu, Erdogan, MBS etc. We will hopefully find out during investigations into his corrupt regime what Trump got in return. It certainly didn't benefit the U.S. https://t.co/JqkqmSdhoP",829345678153248769,bitterfruit_ci,2017-02-08T15:06:32.000Z,"Long Beach, CA",Constance Istratescu,Contrarian; emigrant; atheist; pantheist; humanist; Neanderthal; public defender & damn good trial attorney; #Resist; #RestorativeJusticeNow; #GeneralStrikeNow,01c060cf466c6ce3,US,city,"Long Beach, CA","[-118.250227, 33.732905, -118.0631938, 33.885438]",Etats-Unis,Long Beach,2020-12-18,anoth exampl ridicul dealmak trump corrupt amp despot leader like netanyahu erdogan mb etc hope find corrupt regim trump got return certainli benefit us,2,47
201,282,1339729135413936128,@I_amBlueJay @Slapout4 Trump. Trump happened to America.,317437139,LuckeyMurphy,2011-06-14T23:01:45.000Z,"Woodstock, IL",Jen Luckey Murphy,"Mom, wife, sarcastic redhead, proud liberal, voracious reader, lover of music, science, law, history. BLM, Biden, Harris #resist she/her I follow back! NO DMs.",6ce71712d41e1929,US,city,"Woodstock, IL","[-88.491765, 42.270987, -88.392355, 42.350431]",Etats-Unis,Woodstock,2020-12-18,trump trump happen america,0,31
202,284,1339729090652344332,I have decided to make amends with the trump cult and you should too. I will go hug their elephant and the can kiss my ass!🥃🤠,779766160774443009,Justaranch,2016-09-24T19:35:14.000Z,United States,Just a Rancher,"Resist! Saddle up and run the fence line, check water gaps, build a fence or 2, check for any newborns then return for breakfast! Navy Vet.",1010ecfa7d3a40f8,US,admin,"Indiana, USA","[-88.097892, 37.771743, -84.78458, 41.761368]",Etats-Unis,Indiana,2020-12-18,decid make amend trump cult go hug eleph kiss ass,1,27
203,285,1339729082594947072,"@OMGno2trump As we all know:
- Trump's great economy was really the Obama economy.
- the GOP, with media support, always leads the country over a cliff.
- Democrats, in spite of #MoscowMitch objections, will help us get back to normal.
- the uneducated will then put the GOP back in WH.",1071954805,mikelocklin,2013-01-08T20:42:29.000Z,SoCal & SoNM,The Contrarian Antifarian,"Vaccinated, microchipped & magnetized. Army vet. Aerospace vet. Atheist.  Anti-fascist therefore anti-Republican. #resist",012cf25774f836cd,US,city,"La Quinta, CA","[-116.323001, 33.599493, -116.233322, 33.736598]",Etats-Unis,La Quinta,2020-12-18,know trump great economi realli obama economi gop media support alway lead countri cliff democrat spite moscowmitch object help us get back normal uneduc put gop back wh,0,23
204,287,1339729044208807944,"@pithypacky @NatashaBertrand Sorry, can’t hang this on Trump as much As I’d like to.  This is 100% on Solar Winds...inexcusable that hackers were able to inject malware into a CI/CD process without detection and then push that out to customers via an update.  They should be fined out of business.",43356815,robdoria,2009-05-29T16:07:08.000Z,"Michigan, USA",Rob D'Oria,"Husband, dad (humans, dogs, and cats), and CTO at Kudzu Software. Tesla fan and EV enthusiast.",67d92742f1ebf307,US,admin,"Michigan, USA","[-90.4181075, 41.696088, -82.122971, 48.306272]",Etats-Unis,Michigan,2020-12-18,sorri cant hang trump much id like 100 solar hacker abl inject malwar cicd process without detect push custom via updat fine busi,0,9
205,288,1339728996276310016,"Dems need to hold fort and fuck it, no stimulus until January but it’s absolutely insane that republicans are trying to use the federal reserve as leverage. They truly don’t give a fuck about anything but staying in power. https://t.co/uFjXdLLzTH",959877857890783232,jlojno,2018-02-03T19:54:49.000Z,NYC,fan account,no more distance let’s just dance  #freedbritney,002e24c6736f069d,US,city,"Bronx, NY","[-73.933612, 40.785365, -73.765271, 40.91533]",Etats-Unis,Bronx,2020-12-18,dem need hold fort fuck stimulu januari absolut insan republican tri use feder reserv leverag truli dont give fuck anyth stay power,2,34
206,289,1339728995710083072,"“Same old song,” said Joe Walsh, a former congressman who unsuccessfully ran against Trump for the 2020 GOP presidential nomination. “It’s what he is. It’s what he does. It’s all a con. It’s all a lie. It’s all a grift. And sadly, millions continue to fall for it.”",432594978,geminig420,2011-12-09T15:27:34.000Z,Chicago,Gemini Garner-Jones 🇺🇦🇺🇦🇺🇦,"Russian warship, go fuck yourself. - Ukrainian soldier's final words",1d9a5370a355ab0c,US,city,"Chicago, IL","[-87.940033, 41.644102, -87.523993, 42.0230669]",Etats-Unis,Chicago,2020-12-18,old song said joe walsh former congressman ran trump 2020 gop presidenti nomin con lie grift sadli million continu fall,0,7
207,290,1339728986759258113,@DebHaalandNM Congrats!! I'm SO glad Joe Biden chose you!!,23962404,KrStarbird,2009-03-12T15:02:17.000Z,Straight on 'til morning.,Kris ⭐🐦 🌊🌊 🌊❤🐕🐕🌲🗻⛴❄🚣‍♀️🏂🎃👻☠🌒🌕🌘,Witch. Animal lover. I ❤ my heelers. Happily married. PNWer. Lifelong Dem. Followed by Barack Obama. #BidenHarris.  DMs & SNITCH-TAG = INSTANT BLOCK.,00992ce1527fa172,US,city,"Grace, WA","[-122.2539523, 47.7761412, -122.131686, 47.84989]",Etats-Unis,Grace,2020-12-18,congrat glad joe biden chose,1,7
208,291,1339728981977948160,"@TBApple @mehdirhasan Who, aside from Hunter, has Biden kept out of jail?",291513513,BeastHash,2011-05-02T04:16:16.000Z,"Houston, TX",BeastHash,"Freedom can be found on the chain. HODL & trade. NFT’s of the people, by the people and for the people via @1000Blocks https://t.co/KaCuVVo2nC",e0060cda70f5f341,US,admin,"Texas, USA","[-106.645646, 25.837092, -93.508131, 36.500695]",Etats-Unis,Texas,2020-12-18,asid hunter biden kept jail,0,44
209,292,1339728956178743296,"I feel sorry for Donald J Trump, a man who I think is the best president we’ve had in decades. They’ve been harassed for four years during the presidency and still accomplished a great deal for this country and worldwide. It’s so sad fraudulent Joe Biden Is here https://t.co/zsbnon2Z2s",802225579059613696,WilliamDaleHal3,2016-11-25T19:00:57.000Z,"Moore, OK",William Dale Hall,I was born to wonderful parents who loved Jesus . I practiced 40 years of Podiatric medicine. I have had wonderful children a daughter and a son.,9531d4e3bbafc09d,US,city,"Oklahoma City, OK","[-97.768683, 35.290722, -97.335639, 35.674965]",Etats-Unis,Oklahoma City,2020-12-18,feel sorri donald j trump man think best presid weve decad theyv harass four year presid still accomplish great deal countri worldwid sad fraudul joe biden,0,11
210,293,1339728951246082048,"@MaryMargOlohan Is it wrong to tell her to go “f**k her feelings’? Asking for the Trump supporter wearing a tshirt with that exact saying? Yeah, y’all deplorables.",1975864944,ablackshamrock,2013-10-20T17:56:30.000Z,"SoCal, CA",UndeadVegan Ty XVX,StraightEdge VEGAN!!! I play drums not people. I’m Pan ACE She/They. BLM. No TERFS. Non-binary. Liberal AF. Tank Girl forever! Cats. Love to all. Triple 🔥.,0562e9e53cddf6ec,US,city,"Santa Ana, CA","[-117.944051, 33.691774, -117.830826, 33.78821]",Etats-Unis,Santa Ana,2020-12-18,wrong tell go fk feel ask trump support wear tshirt exact say yeah yall deplor,2,1
211,295,1339728877254443008,Pres Elect Joe Biden should spearhead a law that exempts Environmental Clean ups obligated to Corporations from Bankruptcy protection. The same way student loans are exempt. There are incidents of uncleared Toxic Areas because the culprit company filed BK,333022688,Admrpeter22,2011-07-10T21:02:17.000Z,"murrieta, ca",Peter N. Ibanez,US Navy (ret) FC1,f95304ef80fecc3f,US,city,"Temecula, CA","[-117.184394, 33.447541, -117.054639, 33.554501]",Etats-Unis,Temecula,2020-12-18,pre elect joe biden spearhead law exempt environment clean up oblig corpor bankruptci protect way student loan exempt incid unclear toxic area culprit compani file bk,0,7
212,296,1339728875094458370,"@Valariegmx @seanhannity Just terrible, but Pete didn't kill 300K Americans like Trump and the GOP.",1018363772703002624,WithherIma,2018-07-15T05:16:58.000Z,FL United States,Ima Withher 🇺🇲😷,"I'm a patriot.  A patriot protects their country. 
I am a one issue voter, democracy.
I am against anyone or thing against democracy. 🇺🇲",01966db443c4c238,US,city,"Ocala, FL","[-82.293902, 28.962902, -82.0278293, 29.277543]",Etats-Unis,Ocala,2020-12-18,terribl pete kill 300k american like trump gop,0,12
213,297,1339728874905743360,"A fraudulent election is stealing the voice of 80,000,000. Patriots . Your not just stealing from Donald Trump your stealing my voice and my vote . Think about that # 80,000,000. Plus those that didn’t vote . America has been stolen from the People !!!",1306394902566252545,DStymacks,2020-09-17T00:50:07.000Z,America USA,DeDeStymie,"Mother to 3,Grandmother and WIFE . Love my FAMILY, GOD and COUNTRY PASSIONATE ,LOYAL ,LOVING . WOMEN ,MOTHER ,WIFE AND FRIEND .. God Bless America !",01fa53ee41630427,US,city,"Sunrise Lake, PA","[-74.982523, 41.301454, -74.950377, 41.329906]",Etats-Unis,Sunrise Lake,2020-12-18,fraudul elect steal voic 80000000 patriot steal donald trump steal voic vote think 80000000 plu didnt vote america stolen peopl,0,18
214,299,1339728843913883648,The most shocking thing about a Biden official calling the Trump Admin “fu%#*rs” is that the Trump Admin still hasn’t said anything about allowing Russian bounties on US soldiers.,338714281,TheVDPShow,2011-07-20T00:12:50.000Z,"Auburn, WA",Abe VanDerPuy,"AP Government, World History Teacher, Football and Basketball coach @AuburnHigh #GoZags",0111ffcc55a25eb9,US,city,"Lake Tapps, WA","[-122.2295387, 47.205593, -122.113034, 47.25784]",Etats-Unis,Lake Tapps,2020-12-18,shock thing biden offici call trump admin fur trump admin still hasnt said anyth allow russian bounti us soldier,0,50
215,300,1339728826201456640,"@JudeCosta_ @KevinWestWGOW Why would you take part in a visit by a communist dictator that was responsible for thousands of Cuban deaths? And to answer your question, when I was old enough to vote in the presidential election in 1980, I was a proud supporter of Ronald Reagan.",49060209,TN_Val_,2009-06-20T17:23:48.000Z,"Chattanooga, TN",TN Val,"Mom and Mimi! God, Family, Country....and of course, VFL. 🧡🍊",0139134865d963c2,US,city,"Harrison, TN","[-85.186921, 35.065799, -85.035296, 35.199961]",Etats-Unis,Harrison,2020-12-18,would take part visit communist dictat respons thousand cuban death answer question old enough vote presidenti elect 1980 proud support ronald reagan,2,1
